Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
539269,Nippon India Mutual Fund,NXXIX1X,NIPPON INDIA MUTUAL FUND  FHF XXIX SERIES 1- DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA17J5,MF,,,,,
539270,Nippon India Mutual Fund,NXXIX1Z,NIPPON INDIA MUTUAL FUND  FHF XXIX SERIES 1- DIRECT PLAN GROWTH OPTION,Active,F ,10.00,INF204KA16J7,MF,,,,,
539271,Nippon India Mutual Fund,NXXIX1D,NIPPON INDIA MUTUAL FUND  FHF XXIX SERIES 1- DIVIDEND PAYOUT OPTION,Active,F ,10.00,INF204KA15J9,MF,,,,,
539272,Nippon India Mutual Fund,NXXIX1G,NIPPON INDIA MUTUAL FUND  FHF XXIX SERIES 1- GROWTH OPTION,Active,F ,10.00,INF204KA14J2,MF,,,,,
539312,UTI Mutual Fund,SENSEXBETA,UTI BSE SENSEX ETF,Active,A ,10.00,INF789FB1X58,Equity,,,,,
539313,UTI Mutual Fund,NIFTYBETA,UTI NIFTY 50 ETF,Active,B ,1.00,INF789F1AZC0,Equity,,,,,
539480,LIC Mutual Fund,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B ,10.00,INF767K01OS7,Equity,,,,,
539487,LIC Mutual Fund,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX,Active,A ,10.00,INF767K01OT5,Equity,,,,,
539516,HDFC Mutual Fund,HDFCNIFTY,HDFC NIFTY 50 ETF,Active,B ,76.13,INF179KC1965,Equity,,,,,
539517,HDFC Mutual Fund,HDFCSENSEX,HDFC BSE SENSEX ETF,Active,A ,25.04,INF179KC1HX2,Equity,,,,,
539784,LIC Mutual Fund,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,Active,B ,10.00,INF767K01PC8,Equity,,,,,
539945,ICICI Prudential Mutual Fund,NV20IETF,ICICI Prudential Nifty50 Value 20 ETF,Active,B ,1.00,INF109KC11V0,Equity,,,,,
539980,ICICI Prudential Mutual Fund,MIDSELIETF,ICICI Prudential BSE Midcap Select ETF,Active,B ,1.00,INF109KC10W0,Equity,,,,,
540008,Aditya Birla Sun Life Mutual Fund,BSLSENETFG,Aditya Birla Sun Life BSE Sensex ETF,Active,A ,1.00,INF209KB10E8,Equity,,,,,
540154,Bandhan Mutual Fund,IDFSENSEXE,Bandhan S&P BSE SENSEX ETF,Active,A ,10.00,INF194KA1T91,Equity,,,,,
540239,SBI Mutual Fund,SDAFXVIIIGR,SBI DUAL ADVANTAGE FUND-SERIES XVIII-REGULAR PLAN-GROWTH,Active,F ,10.00,INF200KA1LI0,MF,,,,,
540240,SBI Mutual Fund,SDAFXVIIIDR,SBI DUAL ADVANTAGE FUND-SERIES XVIII-REGULAR PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1LJ8,MF,,,,,
540241,SBI Mutual Fund,SDAFXVIIIGD,SBI DUAL ADVANTAGE FUND-SERIES XVIII-DIRECT PLAN-GROWTH,Active,F ,10.00,INF200KA1LK6,MF,,,,,
540242,SBI Mutual Fund,SDAFXVIIIDD,SBI DUAL ADVANTAGE FUND-SERIES XVIII-DIRECT PLAN-DIVIDEND PAYOUT,Active,F ,10.00,INF200KA1LL4,MF,,,,,
540612,ICICI Prudential Mutual Fund,LOWVOLIETF,ICICI Prudential Nifty 100 Low Volatility 30 ETF,Active,B ,1.00,INF109KC19U5,Equity,,,,,
540669,UTI Mutual Fund,NEXT50BETA,UTI Nifty Next 50 ETF,Active,B ,1.00,INF789F1AUW9,Equity,,,,,
540787,ICICI Prudential Mutual Fund,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,Active,A ,10.00,INF109KB15Y7,Equity,,,,,
541097,DSP Mutual Fund,LIQUIDETF,DSP NIFTY 1D Rate Liquid ETF,Active,F ,1000.00,INF740KA1EU7,MF,,,,,
541313,ICICI Prudential Mutual Fund,BSE500IETF,ICICI Prudential BSE 500 ETF,Active,A ,1.00,INF109KC1V59,Equity,,,,,
541809,ICICI Prudential Mutual Fund,NEXT50IETF,ICICI Prudential Nifty Next 50 ETF,Active,B ,1.00,INF109KC1NS5,Equity,,,,,
541946,ICICI Prudential Mutual Fund,LIQUIDIETF,ICICI Prudential BSE Liquid Rate ETF - IDCW,Active,F ,1000.00,INF109KC1KT9,MF,,,,,
541972,SBI Mutual Fund,SETFSN50,SBI - ETF - SENSEX NEXT 50,Active,A ,10.00,INF200KA1VQ2,Equity,,,,,
542131,Mirae Asset Mutual Fund,NIFTYETF,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),Active,B ,100.00,INF769K01EG9,Equity,,,,,
542230,Aditya Birla Sun Life Mutual Fund,ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 ETF,Active,B ,1.00,INF209KB16D7,Equity,,,,,
542513,UTI Mutual Fund,SNXT50BETA,UTI BSE Sensex Next 50 ETF,Active,A ,1.00,INF789F1AUU3,Equity,,,,,
542536,Bandhan Mutual Fund,IDFTP179RG,Bandhan Fixed Term Plan - Series 179 - Regular Plan - Growth Option,Active,F ,10.00,INF194KB1736,MF,,,,,
542537,Bandhan Mutual Fund,IDFTP179RP,Bandhan Fixed Term Plan - Series 179 - Regular Plan - Periodic IDCW Option,Active,F ,10.00,INF194KB1769,MF,,,,,
542539,Bandhan Mutual Fund,IDFTP179DG,Bandhan Fixed Term Plan - Series 179 - Direct Plan - Growth Option,Active,F ,10.00,INF194KB1777,MF,,,,,
542541,Bandhan Mutual Fund,IDFTP179DH,Bandhan Fixed Term Plan - Series 179 - Direct Plan - Half Yearly IDCW Option,Active,F ,10.00,INF194KB1793,MF,,,,,
542552,ICICI Prudential Mutual Fund,IPRU3315,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years - Plan I - Cumulative Option,Active,F ,10.00,INF109KC1VQ2,MF,,,,,
542553,ICICI Prudential Mutual Fund,IPRU3316,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years - Plan I - Quarterly Dividend Payout Op,Active,F ,10.00,INF109KC1VR0,MF,,,,,
542555,ICICI Prudential Mutual Fund,IPRU9517,ICICI Prudential Fixed Maturity Plan - Series 85 - 10 Years - Plan I - Direct Plan - Cumulative Opt,Active,F ,10.00,INF109KC1VT6,MF,,,,,
542661,Nippon India Mutual Fund,NXLI8X,NIPPON INDIA MUTUAL FUND  FXD HRZ FDXLI -SERIES 8 DR DVP 27AP29,Active,F ,10.00,INF204KB18B8,MF,,,,,
542662,Nippon India Mutual Fund,NXLI8Z,NIPPON INDIA MUTUAL FUND  FXD HRZ FDXLI -SERIES 8 DR GWTH 27AP29,Active,F ,10.00,INF204KB17B0,MF,,,,,
542663,Nippon India Mutual Fund,NXLI8D,NIPPON INDIA MUTUAL FUND  FXD HRZ FDXLI -SERIES 8 RG DVP 27AP29,Active,F ,10.00,INF204KB16B2,MF,,,,,
542664,Nippon India Mutual Fund,NXLI8G,NIPPON INDIA MUTUAL FUND  FXD HRZ FDXLI -SERIES 8 RG GWTH 27AP29,Active,F ,10.00,INF204KB15B4,MF,,,,,
