Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
729791,Motilal Oswal Home Finance Limited,MOHFL7725,Motilal Oswal Home Finance Ltd,Active,F ,500000.00,INE658R14477,Commercial Papers,,,,,
729809,MUTHOOT MCRED LIMITED,MML8725,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14181,Commercial Papers,,,,,
729828,MUTHOOT FINCORP LIMITED,MFL14725,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14CA6,Commercial Papers,,,,,
729833,MUTHOOT MCRED LIMITED,MML140725,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14199,Commercial Papers,,,,,
729834,Kotak Mahindra Investments Limited,KMIL150725,Kotak Mahindra Investments Ltd,Active,F ,500000.00,INE975F14B42,Commercial Papers,,,,,
729845,Bajaj Finance Limited,BFL15725,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14B64,Commercial Papers,,,,,
729849,REC LIMITED,RECL150725,REC Ltd,Active,F ,500000.00,INE020B14698,Commercial Papers,,,,,
729851,Kotak Mahindra Prime Limited,KMPL16725,Kotak Mahindra Prime Ltd,Active,F ,500000.00,INE916D145J6,Commercial Papers,,,,,
729852,Kotak Mahindra Prime Limited,KMP160725,Kotak Mahindra Prime Ltd,Active,F ,500000.00,INE916D145K4,Commercial Papers,,,,,
729856,Bajaj Finance Limited,BFL160725,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14B72,Commercial Papers,,,,,
729865,MUTHOOT MCRED LIMITED,MML170725,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14207,Commercial Papers,,,,,
729866,Bajaj Finance Limited,BFL170725,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14B98,Commercial Papers,,,,,
729884,Mindspace Business Parks REIT,MBPR210725,Mindspace Business Parks REIT,Active,F ,500000.00,INE0CCU14096,Commercial Papers,,,,,
729887,Bajaj Finance Limited,BFL22725,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14C14,Commercial Papers,,,,,
729894,Manappuram Finance Limited,MFL240725,Manappuram Finance Ltd,Active,F ,500000.00,INE522D14OO4,Commercial Papers,,,,,
729931,MUTHOOT FINCORP LIMITED,MFL290725,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14CB4,Commercial Papers,,,,,
